1	A Place		-123.764	272.182	1,1,0	https://www.sarna.net/wiki/A_Place	116.370	U	U	U	U	U	U	U	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	LC,Tamar Pact,Tamar Domains	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Benfled Operational Area,Region 2	FCL,Tamar March,Pandora Operational Area,Region 1	LA,Tamar March,Pandora Operational Area,Region 1	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Donegal Province,Pandora Theater,Arc-Royal Defense Cordon	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LA,Arc-Royal Theater	LC,Arc-Royal Theater	LC,Arc-Royal Theater	D(LC,CJF)	D(LC,CJF)	CJF	CJF
1683	Merlin		170.288	-364.496	1,1,0	https://www.sarna.net/wiki/Merlin_(system)	816.357	U	U	U	U	U	U	U	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
1684	Merlynpede		-475.507	96.726	1,1,0	https://www.sarna.net/wiki/Merlynpede	430.759	U	U	U	U	U	U	U	RW,Timbuktu Province	RW,Timbuktu Province	RW,Timbuktu Province	I	I	I	I	I	I	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
1685	Mermentau		521.361	-39.332	1,1,0	https://www.sarna.net/wiki/Mermentau	797.945	U	U	U	U	U	U	U	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region
1686	Merope		213.251	-323.461	1,1,0	https://www.sarna.net/wiki/Merope	797.776	U					TC	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	TC	TC	TC	TC	TC	TC	TC	TC	TC
1687	Merowinger		576.426	-193.947	1,1,0	https://www.sarna.net/wiki/Merowinger	932.272	U	U	U	U	U	U	U	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	FS,Crucis March,Minette Operational Area,Broken Wheel Combat Region	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
1688	Mersa Matruh		130.855	168.849	1,1,0	https://www.sarna.net/wiki/Mersa_Matruh	357.833			AG	DC	DC	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Kajikazawa Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture	DC,Benjamin Military District,Benjamin Prefecture
1689	Merton		-392.711	-121.755	1,1,0	https://www.sarna.net/wiki/Merton	559.207	U	U	U	U	U	U	U	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	FWL	I	I	I	I	I	FWL,Duchy of Tammarind-Abbey	FWL,Duchy of Tammarind-Abbey
1690	Mesa Verde		-136.495	116.537	1,1,0	https://www.sarna.net/wiki/Mesa_Verde	268.420	U	U	U	U	U	U	U	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	LC,Protectorate of Donegal,District of Donegal	FCL,Donegal March,Pherkad Operational Area,Region 3	FCL,Donegal March,Pherkad Operational Area,Region 3	FCL,Donegal March,Pherkad Operational Area,Region 3	FCL,Donegal March,Pherkad Operational Area,Region 3	FCL,Donegal March,Pherkad Operational Area,Region 3	FCL,Donegal March,Pherkad Operational Area,Region 3	FCL,Donegal March,Pherkad Operational Area,Region 3	LA,Donegal March,Pherkad Operational Area,Region 3	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LA,Donegal Province	LC,Donegal Province	LC,Donegal Province	LC,Donegal Province	LC,Donegal Province	LC,Donegal Province	LC,Donegal Province
1691	Mesartim	Conway	102.876	-54.593	1,1,0	https://www.sarna.net/wiki/Mesartim	508.982	U	TGU	TGU	TGU	FS	CC,Chesterton Commonality	CC,Chesterton Commonality	CC,Chesterton Commonality	CC,Chesterton Commonality	CC,Chesterton Commonality	CC,Chesterton Commonality	CC,Chesterton Commonality	CC,Chesterton Commonality	CC,Chesterton Commonality	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Region 1	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FCF,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	FS,Capellan March,Kathil Operational Area,Valexa PDZ	CC,Chesterton Commonality	CC,Chesterton Commonality
1692	Metter		533.260	-98.012	1,1,0	https://www.sarna.net/wiki/Metter	840.306						FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FCF,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Crucis March,Minette Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region	FS,Periphery March,Anjin Muerto Operational Area,Anjin Muerto Combat Region
1693	Mezzana		-357.524	84.740	1,1,0	https://www.sarna.net/wiki/Mezzana	361.720	U	U	U	U	U	U	U	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	LC,Protectorate of Donegal,Alarion Province	FCL,Donegal March,Alarion Operational Area,Region 2	FCL,Donegal March,Alarion Operational Area,Region 2	FCL,Donegal March,Alarion Operational Area,Region 2	FCL,Donegal March,Alarion Operational Area,Region 2	FCL,Donegal March,Alarion Operational Area,Region 2	FCL,Donegal March,Alarion Operational Area,Region 2	FCL,Donegal March,Alarion Operational Area,Region 2	LA,Donegal March,Alarion Operational Area,Region 2	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Alarion Province	LA,Buena Province	LC,Buena Province	LC,Buena Province	LC,Buena Province	LC,Buena Province	LC,Buena Province	LC,Buena Province
1694	Miaplacidus		-62.556	-56.920	1,1,0	https://www.sarna.net/wiki/Miaplacidus	450.794	MR	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	MCM	MCM	RS,Prefecture VII	RS,Prefecture VII	RS,Prefecture VII	I	FWL,Covenant Worlds	FWL,Covenant Worlds
1695	Micanos	Mica II, Mica V, Mica VII	679.862	17.150	1,1,0	https://www.sarna.net/wiki/Mica_Majority	911.878	U	U	U	U	U	U	U	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I	I
1696	Michtal		561.771	263.415	1,1,0	https://www.sarna.net/wiki/Michtal	726.725	U	U	U	U	U	U	U	OA,Traders Domain	OA,Traders Domain	OA,Traders Domain	OA,Traders Domain	OA,Traders Domain	OA,Traders Domain	OA,Traders Domain	OA,Traders Domain	I	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
1697	Mickleover		-474.103	358.896	1,1,0	https://www.sarna.net/wiki/Mickleover	320.290	U	U	U	U	U	U	U	RW,Finmark Province	RW,Finmark Province	RW,Finmark Province	I	I	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
1698	Midale		189.473	-362.215	1,1,0	https://www.sarna.net/wiki/Midale	822.113	U	U	U	TC	TC	TC	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 2	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Region 1	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FCF,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	FS,Capellan March,Taygeta Operational Area,Altair PDZ	TC	TC	TC	TC	TC	TC	TC	TC	TC
1699	Midkiff		-198.534	-111.950	1,1,0	https://www.sarna.net/wiki/Midkiff	498.201	MR	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	FWL,Marik Commonwealth	MCM	MCM	MSC	MSC	I	I	WE	WE
1700	Midthun		74.400	-384.040	1,1,0	https://www.sarna.net/wiki/Midthun	801.833	U	U	U	U	U	U	U	CC,Sian Commonality,Region 9	CC,Sian Commonality,Region 9	CC,Sian Commonality,Region 9	CC,Sian Commonality,Region 9	CC,Sian Commonality,Region 9	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A	A
1701	Midway		247.633	203.129	1,1,0	https://www.sarna.net/wiki/Midway	441.368	U	U	U			DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,Galedon Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture	DC,New Samarkand Military District,Oshika Prefecture
